STATUS,PACKETCODE,SHAPE,CRTWT,COL,CLR,rapaport,CUT,POL,SYM,FLOURESENCE,NATTS,COL-SHADE,MILKY,eye_clean,DIA_MN,DIA_MX,DPL,TBL,HT,LW,LAB,type2a_name,heart_and_arrow,measurement,GIRDLE,LN,WD,CA,CH,PA,PD,KTSVIEW,CERT_NO,COMMENT,LOC,INS,ARRIMG,CERTIMG,VIDEOS,VIDEOS_MP4,ASSET_PATH,HRTIMG,DIAMONDIMG,TYPE2A_PATH,PLOTIMG,EFCM,Culet,Origin,ROUGH_PHOTO_PATH,ROUGH_PLAN_PATH,Process Carat,final_carat,is_fancy,final_discount,RTE,final_amount
MKAV,5846010,ROUND,5.1,I,I1,7600.0,EX,EX,EX,FNT,YT2,MIX-T,NO,EC2,10.84,10.93,62.38,57.7,6.8,null,NON,null,NO,10.84*10.93-6.80,STK,0.0,0.0,36.17,15.47,40.58,42.73,FEATHER CRYSTAL CLOUD TWINING WIPS,,,MUMBAI,,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/5846010.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/5846010.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/5846010.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/5846010.jpg,,,,0.01,NAMIBIA,,,0.0,5.1,0,-43.4211,4300.0,21930.0
MKAV,6108003,ROUND,4.02,E,VVS1,55500.0,EX,EX,EX,NON,NO,NB,NO,EC0,10.02,10.1,62.8,58.0,6.32,null,GIA,null,null,10.02*10.10-6.32,STK,null,null,36.0,15.5,40.8,43.0,Pinpoint,1398825718,null,HONGKONG,GIA 1398825718 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6108003.jpg,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6108003.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6108003.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6108003.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6108003.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6108003.jpg,,,,null,NAMIBIA,,,null,4.02,0,-30.0,38850.0,156177.0
MKAV,49871,ROUND,4.01,G,VVS2,36500.0,EX,EX,EX,NON,null,NONE,NO,null,null,null,62.8,57.0,6.33,null,HRD,null,null,10.04 - 10.11 mm x 6.33 mm,MED,10.04,10.11,35.6,15.5,41.0,43.5,,210000104405,null,BELGIUM,null,,,,,,,,,,,null,,,,null,4.01,0,-53.0,17155.0,68791.55
MKAV,1636356,ROUND,4.5,J,VVS2,17500.0,EX,EX,EX,STG,NO,NB,NO,EC0,10.39,10.48,62.7,59.0,6.54,null,GIA,null,NO,10.39*10.48-6.54,STK,null,null,36.0,15.5,40.8,43.0,Needle  Pinpoint,1226015393,Additional pinpoints are not shown. Surface graining is not shown.,MUMBAI,GIA 1226015393 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1636356.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1226015393.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1636356.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1636356.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1636356.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1636356.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1636356.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1636356.png,NO,0.22,RUSSIA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1636356.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1636356.png,7.53,4.5,0,-38.0,10850.0,48825.0
MKAV,6101004,ROUND,4.01,F,VS1,38500.0,EX,EX,EX,NON,YT,NB,NO,EC0,10.11,10.19,61.5,58.0,6.24,null,GIA,null,null,10.11*10.19-6.24,MED TO STK,null,null,35.0,14.5,40.6,42.5,Needle  Feather  Natural,2387937662,Pinpoints are not shown.,HONGKONG,GIA 2387937662 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6101004.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2387937662.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6101004.html,,https://d1wzmxdlubs910.cloudfront.net/ASSET/6101004.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6101004.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6101004.jpg,,,,null,NAMIBIA,,,null,4.01,0,-34.4988,25218.0,101124.18
MKAV,6113003,ROUND,4.09,I,VS1,21000.0,EX,EX,EX,NON,NO,NB,NO,EC0,10.18,10.25,62.3,59.0,6.37,null,GIA,null,null,10.18*10.25-6.37,STK,null,null,32.5,13.0,41.8,44.5,Feather  Cloud  Needle,3405174017,Pinpoints are not shown.,HONGKONG,GIA 3405174017 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6113003.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/3405174017.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6113003.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6113003.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6113003.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6113003.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6113003.jpg,,,,null,,,,null,4.09,0,-26.0,15540.0,63558.6
MKAV,6107016,ROUND,4.05,K,VS1,14000.0,EX,EX,EX,NON,NO,NB,NO,EC0,10.21,10.25,61.6,59.0,6.3,null,GIA,null,null,10.21*10.25-6.30,STK,null,null,31.5,12.5,41.8,44.5,Crystal  Feather  Cloud  Needle,1398581666,Additional clouds are not shown. Internal graining is not shown.,HONGKONG,GIA 1398581666 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6107016.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1398581666.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6107016.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6107016.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6107016.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6107016.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6107016.jpg,,,,null,NAMIBIA,,,null,4.05,0,-29.5,9870.0,39973.5
MKAV,6101032,ROUND,4.02,K,VS1,14000.0,EX,EX,EX,NON,NO,NB,NO,EC0,10.12,10.18,62.1,59.0,6.3,null,GIA,null,null,10.12*10.18-6.30,MED TO STK,null,null,33.5,13.5,41.6,44.0,Crystal  Cloud,1383937716,Additional clouds are not shown. Pinpoints are not shown.,HONGKONG,GIA 1383937716 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6101032.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1383937716.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6101032.html,,,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6101032.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6101032.jpg,,,,null,NAMIBIA,,,null,4.02,0,-28.5,10010.0,40240.2
MKAV,6115107,ROUND,4.53,O-P,VS1,8800.0,EX,EX,EX,NON,YT,NB,NO,EC0,10.52,10.6,61.5,59.0,6.5,null,GIA,null,null,10.52*10.60-6.50,MED TO STK,null,null,36.0,15.0,40.6,42.5,Crystal  Feather  Needle  Cloud,2406174054,Pinpoints are not shown.,HONGKONG,GIA 2406174054 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6115107.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2406174054.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6115107.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6115107.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6115107.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6115107.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6115107.jpg,,,,null,,,,null,4.53,0,-44.0,4928.0,22323.84
MKAV,3278035,ROUND,4.01,I,VS2,18500.0,EX,EX,EX,NON,YT1,NB,NO,EC0,10.02,10.09,62.8,58.0,6.31,null,GIA,null,NO,10.02*10.09-6.31,STK,null,null,36.0,15.5,40.8,43.0,Cloud  Crystal  Feather  Needle,5211952831,Additional clouds are not shown. Pinpoints are not shown.,MUMBAI,GIA 5211952831 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/3278035.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/5211952831.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/3278035.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/3278035.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/3278035.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/3278035.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/3278035.jpg,,,NO,0.28,BOTSWANA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/3278035.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/3278035.png,6.54,4.01,0,-29.0,13135.0,52671.35
MKAV,3595218,ROUND,4.1,L,VS2,9900.0,EX,EX,EX,NON,YES,NB,NO,EC0,10.13,10.23,62.6,59.0,6.38,null,IGI,null,NO,10.13*10.23-6.38,MED TO STK,null,null,33.7,14.0,41.6,44.5,,485155715,Pre-existing laser inscription on girdle,MUMBAI,IGI 485155715,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/485155715.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/3595218.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/3595218.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/3595218.jpg,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/3595218.jpg,,,NO,0.18,NAMIBIA,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/3595218.png,7.44,4.1,0,-45.0,5445.0,22324.5
MKAV,1357648,ROUND,4.01,L,VS2,9900.0,EX,EX,EX,NON,YT1,MIX-T,NO,EC0,10.01,10.1,62.8,57.0,6.32,null,GIA,null,NO,10.01*10.10-6.32,MED TO STK,null,null,36.0,16.0,40.6,43.0,Crystal  Feather  Needle,6213901809,Pinpoints are not shown.,MUMBAI,GIA 6213901809 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1357648.jpg,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1357648.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1357648.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1357648.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1357648.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1357648.jpg,,,NO,0.2,BOTSWANA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1357648.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1357648.png,6.37,4.01,0,-37.0,6237.0,25010.37
MKAV,6114001,ROUND,4.31,G,SI1,21500.0,EX,EX,EX,NON,YT1,NB,NO,EC0,10.29,10.36,62.9,56.0,6.49,null,GIA,null,null,10.29*10.36-6.49,MED TO STK,null,null,35.5,15.5,40.8,43.0,Crystal  Cloud  Feather  Needle,5403174121,Additional clouds  pinpoints and surface graining are not shown.,HONGKONG,GIA 5403174121 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6114001.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/5403174121.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6114001.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6114001.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6114001.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6114001.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6114001.jpg,,,,null,,,,null,4.31,0,-27.0,15695.0,67645.45
MKAV,6097011,ROUND,4.06,I,SI2,13500.0,EX,EX,EX,MED,YT1,NB,SLT,EC2,10.16,10.23,62.5,54.0,6.37,null,GIA,null,null,10.16*10.23-6.37,STK,null,null,33.0,15.0,41.0,43.0,Crystal  Feather  Needle  Indented Natural,6392581495,Clouds are not shown. Pinpoints are not shown.,HONGKONG,GIA 6392581495 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6097011.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6392581495.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6097011.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6097011.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6097011.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6097011.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6097011.jpg,,,,null,NAMIBIA,,,null,4.06,0,-40.0,8100.0,32886.0
MKAV,1789840,ROUND,4.05,I,SI2,13500.0,EX IDEAL,EX,EX,NON,YT2,MIX-T,NO,EC2,10.12,10.18,62.2,57.0,6.31,null,IGI,null,NO,10.12*10.18-6.31,MED TO STK,null,null,36.2,15.5,40.6,43.0,NEEDLE FEATHER CRYSTAL KNOT TWINNING WISP,490104878,IDEAL CUT ROUND BRILLIANT,MUMBAI,IGI 490104878,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/490104878.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1789840.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1789840.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1789840.jpg,,,NO,0.27,DTC,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1789840.png,8.85,4.05,0,-45.0,7425.0,30071.25
MKAV,1792199,ROUND,4.1,K,SI2,10500.0,VG,EX,VG,NON,YT2,MIX-T,NO,EC2,9.93,10.03,63.9,58.5,6.38,null,IGI,null,NO,9.93*10.03-6.38,STK TO THK,null,null,37.6,16.0,40.5,42.5,,478116303,N/A,MUMBAI,IGI 478116303,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/478116303.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1792199.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1792199.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1792199.jpg,,,NO,0.22,ANGOLA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1792199.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1792199.png,7.1,4.1,0,-59.0,4305.0,17650.5
MKAV,1155455,ROUND,4.26,N,SI2,6700.0,EX,EX,EX,SLIGHT,YT,NB,NO,EC1,10.17,10.25,63.2,57.0,6.47,null,IGI,null,NO,10.17*10.25-6.47,MED TO STK,null,null,36.4,16.0,40.8,43.0,FEATHER CRYSTAL CLOUD TWINING WIPS,487189410,N/A,MUMBAI,IGI 487189410,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/487189410.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1155455.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1155455.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1155455.jpg,,,NO,0.29,RUSSIA,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1155455.png,8.77,4.26,0,-52.2389,3200.0,13632.0
MKAV,1278795,ROUND,4.01,I,I1,7000.0,VG,VG,GD,MED,YT2,NB,NO,EC2,9.67,9.92,64.73,56.9,6.37,null,NON,null,NO,9.67*9.92-6.37,STK TO THK,null,null,38.16,16.89,40.22,42.2,,null,null,MUMBAI,null,,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1278795.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1278795.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1278795.jpg,,,NO,0.21,RUSSIA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1278795.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1278795.png,8.24,4.01,0,-28.2143,5025.0,20150.25
MKAV,6108001,ROUND,3.55,D,IF,64000.0,EX,EX,EX,NON,NO,NB,NO,EC0,9.82,9.89,60.1,59.0,5.92,null,GIA,null,null,9.82*9.89-5.92,STK,null,null,33.0,13.5,40.8,43.0,,6395864661,Minor details of polish are not shown.,HONGKONG,GIA 6395864661 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6108001.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6395864661.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6108001.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6108001.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6108001.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6108001.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6108001.jpg,,,,null,NAMIBIA,,,null,3.55,0,-28.0,46080.0,163584.0
MKAV,6115005,ROUND,3.17,D,IF,64000.0,EX,EX,EX,FNT,NO,NB,NO,EC0,9.47,9.53,60.3,58.0,5.74,null,GIA,null,null,9.47*9.53-5.74,MED TO STK,null,null,33.0,13.5,40.8,43.0,,6401457867,Surface graining is not shown. Minor details of polish are not shown.,HONGKONG,GIA 6401457867 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6115005.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6401457867.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6115005.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6115005.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6115005.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6115005.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6115005.jpg,,,,null,,,,null,3.17,0,-44.0,35840.0,113612.8
MKAV,1594669,ROUND,3.15,D,IF,64000.0,EX,EX,EX,NON,NO,NB,NO,EC0,9.37,9.44,61.6,56.0,5.79,null,GIA,YES,YES,9.37*9.44-5.79,STK,null,null,34.0,15.0,40.6,43.0,,6405247289,Minor details of polish are not shown.,MUMBAI,GIA 6405247289 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1594669.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6405247289.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1594669.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1594669.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1594669.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1594669.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1594669.jpg,,,NO,0.18,BOTSWANA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1594669.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1594669.png,5.32,3.15,0,-33.0,42880.0,135072.0
MKAV,1919657,ROUND,3.02,D,IF,64000.0,EX,EX,EX,STG,NO,NB,NO,EC0,9.16,9.24,62.4,59.0,5.74,null,GIA,null,NO,9.16*9.24-5.74,STK,null,null,33.5,13.5,41.6,44.5,,6402448127,Minor details of polish are not shown.,MUMBAI,GIA 6402448127 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1919657.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6402448127.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1919657.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1919657.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1919657.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1919657.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1919657.jpg,,,NO,0.23,RUSSIA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1919657.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1919657.png,5.58,3.02,0,-62.0,24320.0,73446.4
MKAV,49680,ROUND,3.01,H,IF,25500.0,EX,EX,EX,NON,null,NONE,NO,null,null,null,62.3,59.0,5.73,null,HRD,null,null,9.17 - 9.23 mm x 5.73 mm,MED,9.17,9.23,34.0,14.0,41.6,44.5,,210000049963,null,BELGIUM,null,,,,,,,,,,,null,,,,null,3.01,0,-49.0,13005.0,39145.05
MKAV,49626,ROUND,3.26,I,IF,21000.0,EX,EX,EX,NON,null,NONE,NO,null,null,null,62.9,57.0,5.93,null,HRD,null,null,9.39 - 9.45 mm x 5.93 mm,MED,9.39,9.45,35.5,15.5,41.0,43.5,,190000057920,null,BELGIUM,null,,,,,,,,,,,null,,,,null,3.26,0,-50.0,10500.0,34230.0
MKAV,1630096,ROUND,3.4,N,IF,9100.0,EX,EX,EX,NON,NO,NB,NO,EC0,9.53,9.6,62.0,60.0,5.93,null,GIA,null,NO,9.53*9.60-5.93,STK,null,null,34.5,13.5,41.2,43.5,,6405556017,Minor details of polish are not shown.,MUMBAI,GIA 6405556017 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6405556017.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1630096.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1630096.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1630096.jpg,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1630096.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1630096.png,NO,0.2,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1630096.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1630096.png,5.59,3.4,0,-39.0,5551.0,18873.4
MKAV,49664,ROUND,3.01,G,VVS1,31000.0,EX,EX,EX,NON,null,NONE,NO,null,null,null,59.6,60.0,5.57,null,HRD,null,null,9.31 - 9.37 mm x 5.57 mm,MED,9.31,9.37,32.0,12.5,40.8,43.0,,210000095889,null,BELGIUM,null,,,,,,,,,,,null,,,,null,3.01,0,-50.0,15500.0,46655.0
MKAV,49301,ROUND,3.3,K,VVS1,13000.0,EX,EX,EX,SLIGHT,null,NONE,NO,null,null,null,62.8,56.0,5.94,null,HRD,null,null,9.42 - 9.48 mm x 5.94 mm,MED,9.42,9.48,36.6,16.0,40.7,43.0,,210000044016,null,BELGIUM,null,,,,,,,,,,,null,,,,null,3.3,0,-51.0,6370.0,21021.0
MKAV,1886745,ROUND,3.8,D,VVS2,43500.0,EX,EX,EX,NON,YT,NB,NO,EC0,9.9,9.97,61.8,58.0,6.15,null,GIA,null,NO,9.90*9.97-6.15,STK,null,null,35.5,15.0,40.6,42.5,Cloud  Needle  Pinpoint,2215636330,null,MUMBAI,GIA 2215636330 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2215636330.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1886745.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1886745.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1886745.jpg,,,NO,0.28,RUSSIA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1886745.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1886745.png,6.74,3.8,0,-22.4989,33713.0,128109.4
MKAV,1513022,ROUND,3.0,D,VVS2,43500.0,GD,EX,GD,STG,YES,NB,NO,EC0,8.63,8.8,66.9,59.0,5.83,null,GIA,null,NO,8.63*8.80-5.83,THK TO VTK,null,null,40.0,17.5,40.4,42.5,Pinpoint  Needle  Indented Natural,7401098918,Additional pinpoints are not shown. Surface graining is not shown.,MUMBAI,GIA 7401098918 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1513022.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/7401098918.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1513022.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1513022.mp4,,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1513022.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1513022.jpg,,,NO,0.31,BOTSWANA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1513022.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1513022.png,4.93,3.0,0,-67.0,14355.0,43065.0
MKAV,6108017,ROUND,3.13,J,VVS2,15000.0,EX,EX,EX,NON,NO,NB,NO,EC0,9.26,9.33,62.9,56.0,5.85,null,GIA,null,null,9.26*9.33-5.85,MED TO STK,null,null,36.5,16.5,40.6,43.0,Needle  Cloud,5396608671,null,HONGKONG,GIA 5396608671 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6108017.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/5396608671.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6108017.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6108017.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6108017.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6108017.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6108017.jpg,,,,null,NAMIBIA,,,null,3.13,0,-28.0,10800.0,33804.0
MKAV,6115038,ROUND,3.07,J,VVS2,15000.0,EX,EX,EX,NON,NO,NB,NO,EC0,9.2,9.27,62.9,59.0,5.81,null,GIA,null,null,9.20*9.27-5.81,MED TO STK,null,null,33.5,13.5,41.8,44.5,Needle,7406212638,null,HONGKONG,GIA 7406212638 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6115038.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/7406212638.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6115038.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6115038.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6115038.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6115038.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6115038.jpg,,,,null,,,,null,3.07,0,-28.0,10800.0,33156.0
MKAV,1224204,ROUND,3.27,O-P,VVS2,8200.0,EX,EX,EX,NON,NO,NB,NO,EC0,9.34,9.42,62.9,57.0,5.9,null,GIA,null,NO,9.34*9.42-5.90,STK,null,null,36.0,16.0,40.6,43.0,Cloud,2396712991,null,MUMBAI,GIA 2396712991 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2396712991.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1224204.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1224204.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1224204.jpg,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1224204.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1224204.png,NO,0.31,SOUTH AFRICA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1224204.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1224204.png,6.47,3.27,0,-45.122,4500.0,14715.0
