REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
1328156099,A,HK,69774,ROUND,0.230,F,IF,EX,EX,VG,NON,GIA,4.02,4.00,2.34,58.30,61.00,-7.000,1550.00,356.50,1441.50,331.55,32.50,12.50,40.80,43.00,4.02-4.00*2.34,NONE,EX,NON,MED TO STK,,,,,ML-0,,,,,,,,,3.00,,GD,,N,,,MINOR DETAILS OF POLISH,03-07-2019,45.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=69774,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/69774/69774.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/69774/1328156099.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/69774/1328156099.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/69774/69774_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/69774/69774_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/69774/69774_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/69774/69774_AR.jpg
1338559641,A,HK,75336,ROUND,0.230,F,IF,EX,EX,EX,NON,GIA,3.98,3.96,2.36,59.30,60.00,1.000,1550.00,356.50,1565.50,360.07,32.50,12.50,40.80,43.00,3.98-3.96*2.36,NONE,3EX,NON,MED TO STK,0,0,0,0,ML-0,,,,,,,,,4.00,,GD,,N,,,MINOR DETAILS OF POLISH,26-08-2019,45.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=75336,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/75336/75336.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/75336/1338559641.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/75336/1338559641.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/75336/75336_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/75336/75336_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/75336/75336_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/75336/75336_AR.jpg
2366532186,A,HK,KST-6365,ROUND,0.570,E,VVS1,EX,EX,EX,STG,GIA,5.44,5.41,3.18,58.60,61.00,-16.000,5000.00,2850.00,4200.00,2394.00,32.50,12.50,40.80,43.00,5.44-5.41*3.18,NONE,3EX,PO,MED TO STK,,,,,ML-0,,,,,,,,,3.00,,GD,,,,,PINPOINT,04-11-2020,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KST-6365,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6365/KST-6365.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6365/2366532186.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6365/2366532186.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6365/KST-6365_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6365/KST-6365_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6365/KST-6365_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6365/KST-6365_AR.jpg
7361072732,A,HK,R-83136,EMERALD,1.100,D,VS1,,EX,EX,FNT,GIA,6.80,4.92,3.40,69.00,65.00,-43.000,7900.00,8690.00,4503.00,4953.30,,,,,6.80-4.92*3.40,NONE,3EX,None,Thick,,,,,ML-0,,,,,,,,,,,GD,,,1.38,Pinpoints are not shown.,Crystal  Needle,29-10-2020,,null,null,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/R-83136/7361072732.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/R-83136/7361072732.jpg,null,null,null,null,null
329834923,A,HK,JK-83,ROUND,1.000,I,SI2,EX,EX,VG,NON,IGI,6.42,6.36,3.95,61.90,54.00,-48.000,5100.00,5100.00,2652.00,2652.00,35.40,16.50,40.10,42.00,6.42-6.36*3.95,NONE,EX,POINTED,MED TO SL THK,,,,,ML-0,,,,,,,,,,,GD,,,,,,,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=JK-83,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/JK-83/JK-83.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/JK-83/329834923.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/JK-83/329834923.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/JK-83/JK-83_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/JK-83/JK-83_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/JK-83/JK-83_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/JK-83/JK-83_AR.jpg
2387221481,A,HK,A-176,ROUND,0.350,D,VVS1,EX,EX,EX,NON,GIA,4.58,4.55,2.83,62.00,56.00,-12.000,3000.00,1050.00,2640.00,924.00,36.00,16.00,41.20,43.50,4.58-4.55*2.83,NONE,3EX,NON,THN to MED,0,0,0,0,ML-0,,,,,,,,YES,3.00,,,,N,,,Pinpoint,17-04-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=A-176,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/A-176/A-176.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/A-176/2387221481.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/A-176/2387221481.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/A-176/A-176_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/A-176/A-176_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/A-176/A-176_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/A-176/A-176_AR.jpg
1383502838,A,HK,92698,ROUND,0.350,D,VVS1,EX,EX,EX,NON,GIA,4.57,4.55,2.74,60.00,59.00,-12.000,3000.00,1050.00,2640.00,924.00,31.50,12.50,41.00,43.50,4.57-4.55*2.74,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,,,,,,YES,4.50,,,,N,,,Feather,01-05-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92698,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92698/92698.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92698/1383502838.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92698/1383502838.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92698/92698_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92698/92698_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92698/92698_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92698/92698_AR.jpg
2135105390,A,HK,PB21-202,ROUND,1.240,E,IF,EX,EX,EX,NON,GIA,6.93,6.89,4.22,61.10,59.00,-26.000,14800.00,18352.00,10952.00,13580.48,33.50,14.00,41.00,43.50,6.93-6.89*4.22,NONE,3EX,None,Medium to Slightly Thick,,,,,ML-0,,,GIA 2135105390,,,,,,3.50,,GD,,,,,Natural,02-03-2011,50.00,null,null,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB21-202/2135105390.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB21-202/2135105390.jpg,null,null,null,null,null
6382441768,M,HK,92545,EMERALD,0.460,H,IF,,EX,EX,NON,GIA,5.45,3.78,2.56,67.80,67.00,-38.000,2300.00,1058.00,1426.00,655.96,0.00,0.00,0.00,0.00,5.45-3.78*2.56,NONE,3EX,NON,STK to THK,0,0,0,0,ML-0,,,,,,,,,,,GD,,N,1.44,,Minor Details of Polish,24-04-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92545,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92545/92545.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92545/6382441768.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92545/6382441768.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92545/92545_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92545/92545_AS.jpg,null,null,null
1348528445,A,HK,D-697,ROUND,1.200,J,SI2,EX,EX,EX,FNT,GIA,6.76,6.72,4.26,63.20,58.00,-33.000,4500.00,5400.00,3015.00,3618.00,35.00,15.00,41.60,44.50,6.76-6.72*4.26,NONE,3EX,NON,MED TO STK,,,,,ML-0,,,,,,,,,4.00,,GD,,,,PINPOINTS  INTERNAL GRAINING AND SURFACE GRAINING ARE NOT SHOWN.,CRYSTAL  CLOUD  FEATHER  NEEDLE  NATURAL,09-01-2020,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-697,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-697/D-697.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-697/1348528445.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-697/1348528445.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-697/D-697_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-697/D-697_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-697/D-697_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-697/D-697_AR.jpg
6335728406,A,HK,76344,ROUND,1.020,L,VVS1,EX,EX,EX,NON,GIA,6.43,6.37,4.01,62.70,59.00,-30.000,4400.00,4488.00,3080.00,3141.60,35.00,14.50,41.40,44.00,6.43-6.37*4.01,MIX TINCH,3EX,NON,MED TO STK,0,0,0,0,ML-0,,,,,,,,,4.00,,GD,,N,,ADDITIONAL PINPOINTS ARE NOT SHOWN.,PINPOINT  FEATHER,,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=76344,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/76344/6335728406.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/76344/6335728406.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/76344/76344_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/76344/76344_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/76344/76344_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/76344/76344_AR.jpg
7393351992,A,HK,96109,PRINCESS,1.010,I,VS1,,EX,VG,NON,GIA,5.67,5.42,4.00,73.70,73.00,-23.000,4800.00,4848.00,3696.00,3732.96,0.00,0.00,0.00,0.00,5.67-5.42*4.00,NONE,VG,NON,THN to THK,1,0,0,0,ML-0,,,,,,,,,,,,,,1.05,Additional clouds are not shown. Pinpoints are not shown.,Feather  Cloud,09-07-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96109,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96109/96109.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96109/7393351992.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96109/7393351992.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96109/96109_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96109/96109_AS.jpg,null,null,null
5396373285,A,HK,95007,ROUND,1.000,G,VS2,EX,EX,EX,NON,GIA,6.36,6.32,3.98,62.70,56.00,-24.000,9000.00,9000.00,6840.00,6840.00,36.50,16.50,40.60,43.00,6.36-6.32*3.98,NONE,3EX,NON,MED to STK,0,0,0,2,ML-0,,,,,,,,,3.50,,EX,,,,Additional clouds are not shown. Additional pinpoints are not shown.,Feather  Cloud  Pinpoint,08-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95007,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95007/95007.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95007/5396373285.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95007/5396373285.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95007/95007_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95007/95007_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95007/95007_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95007/95007_AR.jpg
6381404765,A,HK,90046,ROUND,2.500,H,VVS2,EX,EX,EX,NON,GIA,8.62,8.55,5.43,63.20,55.00,-20.000,16000.00,40000.00,12800.00,32000.00,36.50,17.00,40.60,43.00,8.62-8.55*5.43,NONE,3EX,NON,MED to STK,0,1,0,0,ML-0,,,,,,,,,3.50,,EX,,,,Additional pinpoints are not shown.,Cloud  Pinpoint,19-04-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90046,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90046/90046.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90046/6381404765.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90046/6381404765.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90046/90046_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90046/90046_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90046/90046_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90046/90046_AR.jpg
1393457412,A,HK,96660,PRINCESS,1.020,I,VS1,,EX,EX,NON,GIA,5.42,5.39,4.03,74.70,73.00,-24.000,4800.00,4896.00,3648.00,3720.96,0.00,0.00,0.00,0.00,5.42-5.39*4.03,NONE,3EX,NON,VTK,0,0,0,1,ML-0,,,,,,,,YES,5.00,,,,,1.01,Surface graining is not shown.,Feather,14-07-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96660,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96660/96660.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96660/1393457412.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96660/1393457412.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96660/96660_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96660/96660_AS.jpg,null,null,null
7383994041,A,HK,94495,ROUND,1.500,K,SI1,VG,EX,VG,VST,GIA,7.17,7.08,4.55,63.90,57.00,-40.000,5400.00,8100.00,3240.00,4860.00,38.00,17.00,39.80,41.50,7.17-7.08*4.55,NONE,VG,NON,STK to THK,0,0,0,3,ML-0,,,,,,,,,5.00,,GD,,,,Additional pinpoints are not shown. Internal graining is not shown.,Feather  Pinpoint,16-06-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=94495,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94495/94495.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94495/7383994041.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94495/7383994041.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94495/94495_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94495/94495_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94495/94495_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94495/94495_AR.jpg
6395286009,A,HK,94739,ROUND,1.000,E,VVS1,EX,EX,EX,MED,GIA,6.38,6.36,3.98,62.40,58.00,-41.000,13600.00,13600.00,8024.00,8024.00,35.50,15.00,41.00,43.50,6.38-6.36*3.98,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,,,,,,,4.00,,GD,,,,Additional pinpoints are not shown.,Pinpoint  Cloud,03-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=94739,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94739/94739.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94739/6395286009.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94739/6395286009.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94739/94739_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94739/94739_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94739/94739_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94739/94739_AR.jpg
2376400434,A,HK,89203,ROUND,1.000,E,VS1,EX,EX,EX,MED,GIA,6.37,6.33,3.99,62.90,56.00,-45.000,11200.00,11200.00,6160.00,6160.00,35.50,16.00,40.60,43.00,6.37-6.33*3.99,NONE,3EX,NON,MED to STK,0,0,1,0,ML-0,,,,,,,,YES,4.00,,,,N,,Additional clouds are not shown. Pinpoints are not shown.,Crystal  Cloud  Cavity,29-01-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=89203,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89203/89203.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89203/2376400434.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89203/2376400434.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89203/89203_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89203/89203_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89203/89203_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89203/89203_AR.jpg
2397161004,A,HK,94370,ROUND,1.020,H,SI1,EX,EX,EX,NON,GIA,6.48,6.45,3.98,61.60,59.00,-20.000,6700.00,6834.00,5360.00,5467.20,32.00,13.00,41.60,44.50,6.48-6.45*3.98,NONE,3EX,NON,MED to STK,0,0,1,2,ML-0,,,,,,,,,4.50,,GD,,,,Additional clouds are not shown. Pinpoints are not shown.,Cloud  Needle,23-06-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=94370,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94370/94370.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94370/2397161004.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94370/2397161004.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94370/94370_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94370/94370_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94370/94370_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94370/94370_AR.jpg
6385267406,A,INDIA,D-1260,ROUND,0.570,D,VVS2,EX,EX,EX,FNT,GIA,5.44,5.42,3.26,60.00,59.00,-30.500,5000.00,2850.00,3475.00,1980.75,31.50,12.50,41.80,44.50,5.44-5.42*3.26,NONE,3EX,NON,MED,0,0,0,0,ML-0,,,GIA 6385267406,,,,,,3.00,,GD,,N,,,Needle  Pinpoint,08-04-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1260,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1260/D-1260.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1260/6385267406.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1260/6385267406.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1260/D-1260_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1260/D-1260_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1260/D-1260_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1260/D-1260_AR.jpg
2384670415,A,INDIA,KST-7077,ROUND,0.500,D,VVS2,VG,EX,VG,STG,GIA,5.05,5.01,3.13,62.20,60.00,-55.000,5000.00,2500.00,2250.00,1125.00,32.00,12.50,41.60,44.50,5.05-5.01*3.13,NONE,VG,NON,THN to THK,-,-,-,-,ML-0,,,GIA 2384670415,,,,,YES,5.50,-,GD,,IN,,,Feather Pinpoint Indented Natural,12-05-2021,45.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KST-7077,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7077/KST-7077.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7077/2384670415.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7077/2384670415.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7077/KST-7077_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7077/KST-7077_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7077/KST-7077_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7077/KST-7077_AR.jpg
3395402604,A,INDIA,95149,ROUND,0.580,F,VVS2,EX,EX,EX,NON,GIA,5.45,5.43,3.29,60.40,59.00,-26.000,4400.00,2552.00,3256.00,1888.48,31.50,12.50,41.80,44.50,5.45-5.43*3.29,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 3395402604,,,,,YES,3.50,N,,,N,,,Pinpoint,10-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95149,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95149/95149.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95149/3395402604.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95149/3395402604.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95149/95149_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95149/95149_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95149/95149_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95149/95149_AR.jpg
6372633632,A,INDIA,89911,ROUND,1.100,M,SI1,EX,EX,EX,FNT,GIA,6.57,6.53,4.11,62.80,58.00,-28.000,3200.00,3520.00,2304.00,2534.40,36.00,15.50,40.80,43.00,6.57-6.53*4.11,NONE,3EX,NON,MED to STK,2,0,0,1,ML-0,,,GIA 6372633632,,,,,NO,4.00,,,,N,,Additional clouds are not shown. Pinpoints are not shown.,Crystal  Cloud  Feather,16-02-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=89911,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89911/89911.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89911/6372633632.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89911/6372633632.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89911/89911_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89911/89911_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89911/89911_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89911/89911_AR.jpg
2387046574,A,INDIA,91760,ROUND,1.200,G,VVS1,EX,EX,EX,MED,GIA,6.76,6.71,4.23,62.80,59.00,-35.000,10800.00,12960.00,7020.00,8424.00,36.00,15.00,41.00,43.50,6.76-6.71*4.23,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2387046574,,,,,YES,4.00,Y,GD,,N,,Surface graining is not shown.,Feather,15-04-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=91760,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91760/91760.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91760/2387046574.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91760/2387046574.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91760/91760_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91760/91760_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91760/91760_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91760/91760_AR.jpg
1399091615,A,INDIA,93951,PRINCESS,1.010,E,SI1,,EX,VG,NON,GIA,5.42,5.19,3.99,76.80,71.00,-42.000,5800.00,5858.00,3364.00,3397.64,0.00,0.00,0.00,0.00,5.42-5.19*3.99,NONE,VG,NON,VTK,0,0,2,2,ML-0,,,GIA 1399091615,,,,,NO,,,GD,,N,1.04,Pinpoints are not shown.,Feather  Crystal  Knot,19-06-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=93951,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93951/93951.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93951/1399091615.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93951/1399091615.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93951/93951_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93951/93951_AS.jpg,null,null,null
