STATUS,PACKETCODE,SHAPE,CRTWT,COL,CLR,rapaport,CUT,POL,SYM,FLOURESENCE,NATTS,COL-SHADE,MILKY,eye_clean,DIA_MN,DIA_MX,DPL,TBL,HT,LW,LAB,type2a_name,heart_and_arrow,measurement,GIRDLE,LN,WD,CA,CH,PA,PD,KTSVIEW,CERT_NO,COMMENT,LOC,INS,ARRIMG,CERTIMG,VIDEOS,VIDEOS_MP4,ASSET_PATH,HRTIMG,DIAMONDIMG,TYPE2A_PATH,PLOTIMG,EFCM,culet,Origin,ROUGH_PHOTO_PATH,ROUGH_PLAN_PATH,Process Carat,final_carat,is_fancy,final_discount,RTE,final_amount
MKAV,4130076,ROUND,1.0,E,VVS1,14100.0,VG,EX,EX,NON,NO,NB,NO,EC0,6.22,6.27,64.7,58.0,4.04,null,GIA,null,null,6.22*6.27-4.04,STK TO THK,null,null,35.0,15.0,41.6,44.5,Feather  Indented Natural  Natural,2406932031,null,HONGKONG,GIA 2406932031 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2406932031.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/4130076.html,,,,,,,,NON,,,,null,1.0,0,-46.0,7614.0,7614.0
BPF_IS,6120026,ROUND,1.05,F,VVS1,13000.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.52,6.54,61.0,59.0,3.99,null,GIA,null,null,6.52*6.54-3.99,STK,null,null,32.5,13.0,41.2,43.5,Feather,1417670326,null,HONGKONG,GIA 1417670326 ,,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6120026.html,,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6120026.jpg,,,,NON,,,,null,1.05,0,-25.0,9750.0,10237.5
MKAV,1214036,ROUND,1.03,F,VVS1,13000.0,EX,EX,EX,NON,NO,MIX-T,NO,EC0,6.37,6.43,62.8,59.0,4.02,null,GIA,null,null,6.37*6.43-4.02,STK,null,null,35.5,15.0,41.2,43.5,Feather,5413338180,Internal graining is not shown.,HONGKONG,GIA 5413338180 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1214036.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/5413338180.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1214036.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1214036.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1214036.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1214036.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1214036.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1214036.png,,NON,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1214036.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1214036.png,null,1.03,0,-24.0,9880.0,10176.4
MKAV,6117011,ROUND,1.01,F,VVS1,13000.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.52,6.56,58.8,61.0,3.85,null,GIA,null,null,6.52*6.56-3.85,MED TO STK,null,null,32.5,12.5,40.8,43.0,Feather,6411444261,null,HONGKONG,GIA 6411444261 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6411444261.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6117011.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6117011.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6117011.jpg,,,,NON,,,,null,1.01,0,-22.0,10140.0,10241.4
BPF_IS,6117060,ROUND,1.01,F,VVS1,13000.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.34,6.39,62.9,58.0,4.0,null,GIA,null,null,6.34*6.39-4.00,MED TO STK,null,null,36.5,16.0,41.0,43.5,Feather  Natural,1418445005,A manufacturing remnant is not shown.,HONGKONG,GIA 1418445005 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1418445005.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6117060.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6117060.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6117060.jpg,,,,NON,,,,null,1.01,0,-27.0,9490.0,9584.9
BPF_IS,1857956,ROUND,1.01,F,VVS1,13000.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.32,6.37,62.8,59.0,3.98,null,GIA,null,NO,6.32*6.37-3.98,MED TO STK,null,null,36.0,15.0,41.0,43.5,Feather  Indented Natural,1226154702,null,MUMBAI,GIA 1226154702 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1857956.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1226154702.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1857956.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1857956.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1857956.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1857956.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1857956.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1857956.png,NO,NON,BOTSWANA,,,1.72,1.01,0,-26.0,9620.0,9716.2
MKAV,1767025,ROUND,1.0,F,VVS1,13000.0,EX,VG,VG,NON,NO,NB,NO,EC0,6.29,6.35,63.5,55.0,4.01,null,GIA,NO,NO,6.29*6.35-4.01,MED TO STK,null,null,36.5,17.0,40.6,43.0,Pinpoint  Feather  Indented Natural  Natural,2404483378,null,MUMBAI,GIA 2404483378 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1767025.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2404483378.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1767025.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1767025.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1767025.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1767025.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1767025.jpg,,,NO,NON,DTC,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1767025.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1767025.png,1.69,1.0,0,-39.4231,7875.0,7875.0
MKAV,1236570,ROUND,1.0,F,VVS1,13000.0,VG,VG,GD,FNT,NO,NB,NO,EC0,6.13,6.23,65.1,57.0,4.02,null,GIA,null,NO,6.13*6.23-4.02,STK TO THK,null,null,38.5,17.5,40.4,42.5,PINPOINT FEATHER EXTRA FACET,5221075783,null,MUMBAI,GIA 5221075783 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1236570.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/5221075783.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1236570.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1236570.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1236570.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1236570.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1236570.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1236570.png,NO,NON,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1236570.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1236570.png,1.79,1.0,0,-53.477,6048.0,6048.0
MKAV,6120082,ROUND,1.18,G,VVS1,11100.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.73,6.79,62.1,57.0,4.2,null,GIA,null,null,6.73*6.79-4.20,MED TO STK,null,null,35.5,15.5,40.6,43.0,Pinpoint  Feather,1413281996,Additional pinpoints are not shown. Surface graining is not shown.,HONGKONG,GIA 1413281996 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1413281996.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6120082.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6120082.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6120082.jpg,,,,NON,,,,null,1.18,0,-27.0271,8100.0,9558.0
BPF_IS,1515000,ROUND,1.01,G,VVS1,11100.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.41,6.44,60.9,58.0,3.91,null,GIA,null,NO,6.41*6.44-3.91,STK,null,null,34.0,14.0,40.6,42.5,,6415708494,Clarity grade is based on internal graining that is not shown.,MUMBAI,GIA 6415708494 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1515000.jpg,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1515000.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1515000.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1515000.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1515000.jpg,,,,NO,NON,BOTSWANA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1515000.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1515000.png,1.99,1.01,0,-26.0,8214.0,8296.14
MKAV,1699914,ROUND,1.0,G,VVS1,11100.0,GD,EX,VG,MED,NO,NB,NO,EC0,5.99,6.09,67.0,55.0,4.05,null,GIA,null,NO,5.99*6.09-4.05,THK TO VTK,null,null,40.0,19.0,39.2,41.0,Feather,2417587620,Internal graining is not shown.,MUMBAI,GIA 2417587620 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1699914.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2417587620.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1699914.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1699914.mp4,,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1699914.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1699914.jpg,,,NO,NON,BOTSWANA,,,1.61,1.0,0,-57.0,4773.0,4773.0
BPF_IS,6117117,ROUND,1.08,H,VVS1,9600.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.57,6.6,60.9,59.0,4.01,null,GIA,null,null,6.57*6.60-4.01,STK,null,null,33.0,13.0,41.0,43.5,Feather,7413671421,null,HONGKONG,GIA 7413671421 ,,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6117117.html,,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6117117.jpg,,,,NON,,,,null,1.08,0,-25.0,7200.0,7776.0
BPF_IS,6117099,ROUND,1.05,H,VVS1,9600.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.48,6.5,62.4,56.0,4.05,null,GIA,null,null,6.48*6.50-4.05,MED TO STK,null,null,36.0,16.0,40.6,43.0,Feather,6412669617,null,HONGKONG,GIA 6412669617 ,,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6117099.html,,,,,,,,NON,,,,null,1.05,0,-25.0,7200.0,7560.0
BPF_IS,1707318,ROUND,1.05,H,VVS1,9600.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.42,6.47,62.8,59.0,4.05,null,GIA,null,NO,6.42*6.47-4.05,STK,null,null,34.5,14.5,41.6,44.5,Pinpoint  Feather,2418479115,null,MUMBAI,GIA 2418479115 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1707318.jpg,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1707318.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1707318.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1707318.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1707318.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1707318.jpg,,,NO,NON,RUSSIA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1707318.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1707318.png,1.88,1.05,0,-24.0,7296.0,7660.8
BPF_IS,1923246,ROUND,1.04,I,VVS1,7700.0,EX,EX,EX,MED,NO,NB,NO,EC0,6.44,6.48,61.8,58.0,4.0,null,GIA,null,NO,6.44*6.48-4.00,MED TO STK,null,null,36.0,15.5,40.6,42.5,Pinpoint  Feather,6411479538,null,MUMBAI,GIA 6411479538 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1923246.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6411479538.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1923246.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1923246.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1923246.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1923246.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1923246.jpg,,,NO,NON,RUSSIA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1923246.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1923246.png,1.63,1.04,0,-31.0,5313.0,5525.52
BPF_IS,6120031,ROUND,1.03,I,VVS1,7700.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.45,6.5,61.6,55.0,3.99,null,GIA,null,null,6.45*6.50-3.99,MED TO STK,null,null,34.5,15.5,40.6,42.5,Pinpoint  Feather,6415669647,null,HONGKONG,GIA 6415669647 ,,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6120031.html,,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6120031.jpg,,,,NON,,,,null,1.03,0,-26.0,5698.0,5868.94
MKAV,1696795,ROUND,1.01,I,VVS1,7700.0,GD,EX,GD,NON,NO,NB,NO,EC0,5.95,6.1,67.2,58.0,4.05,null,GIA,null,NO,5.95*6.10-4.05,VTK,null,null,39.5,17.5,40.2,42.5,Pinpoint  Cloud  Indented Natural  Feather  Natural,7408585081,null,MUMBAI,GIA 7408585081 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1696795.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/7408585081.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1696795.html,,,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1696795.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1696795.jpg,,,NO,NON,BOTSWANA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1696795.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1696795.png,1.72,1.01,0,-56.7533,3330.0,3363.3
MKAV,1818076,ROUND,1.0,I,VVS1,7700.0,GD,EX,GD,NON,NO,NB,NO,EC0,5.98,6.13,67.0,57.0,4.05,null,GIA,null,NO,5.98*6.13-4.05,THK TO VTK,null,null,40.0,18.0,40.0,42.0,Feather,6395965620,null,MUMBAI,GIA 6395965620 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1818076.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6395965620.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1818076.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1818076.mp4,,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1818076.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1818076.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1818076.png,NO,NON,SOUTH AFRICA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1818076.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1818076.png,1.76,1.0,0,-53.8702,3552.0,3552.0
MKAV,1587582,ROUND,1.0,I,VVS1,7700.0,GD,VG,GD,MED,NO,NB,NO,EC0,5.96,6.09,67.4,59.0,4.06,null,GIA,null,NO,5.96*6.09-4.06,VTK,null,null,39.5,17.0,40.6,43.0,Pinpoint  Feather,2225087398,null,MUMBAI,GIA 2225087398 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1587582.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2225087398.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1587582.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1587582.mp4,,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1587582.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1587582.jpg,,,NO,NON,ANGOLA,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1587582.png,1.76,1.0,0,-54.8312,3478.0,3478.0
MKAV,1665019,ROUND,1.0,I,VVS1,7700.0,EX,EX,VG,NON,NO,NB,NO,EC0,6.3,6.35,62.4,58.0,3.94,null,GIA,null,NO,6.30*6.35-3.94,MED TO STK,null,null,36.0,15.5,40.6,43.0,Pinpoint  Feather  Natural,2417631245,null,MUMBAI,GIA 2417631245 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1665019.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2417631245.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1665019.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1665019.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1665019.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1665019.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1665019.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1665019.png,NO,NON,RUSSIA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1665019.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1665019.png,1.85,1.0,0,-30.0,5390.0,5390.0
BPF_IS,1418897,ROUND,1.11,J,VVS1,6300.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.57,6.6,62.0,59.0,4.08,null,GIA,null,NO,6.57*6.60-4.08,MED TO STK,null,null,36.0,15.0,40.8,43.0,Cloud  Feather,7411632439,Surface graining is not shown.,MUMBAI,GIA 7411632439 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1418897.jpg,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1418897.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1418897.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1418897.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1418897.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1418897.jpg,,,NO,NON,NAMIBIA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1418897.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1418897.png,1.99,1.11,0,-26.0,4662.0,5174.82
BPF_IS,6116521,ROUND,1.07,J,VVS1,6300.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.49,6.52,62.6,56.0,4.08,null,GIA,null,null,6.49*6.52-4.08,MED TO STK,null,null,35.5,16.0,40.6,42.5,Pinpoint  Cloud  Feather,7418671305,Additional clouds are not shown. Surface graining is not shown.,HONGKONG,GIA 7418671305 ,,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6116521.html,,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6116521.jpg,,,,NON,,,,null,1.07,0,-26.0,4662.0,4988.34
MKAV,6116094,ROUND,1.05,J,VVS1,6300.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.5,6.55,61.8,59.0,4.03,null,GIA,null,null,6.50*6.55-4.03,MED TO STK,null,null,33.0,13.0,41.8,44.5,Pinpoint  Cloud,1415283032,null,HONGKONG,GIA 1415283032 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6116094.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1415283032.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6116094.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6116094.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6116094.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6116094.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6116094.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/6116094.png,,NON,,,,null,1.05,0,-24.3969,4763.0,5001.15
MKAV,6117574,ROUND,1.01,J,VVS1,6300.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.37,6.42,62.6,59.0,4.01,null,GIA,null,null,6.37*6.42-4.01,STK,null,null,33.5,13.5,41.8,44.5,Feather,2417444811,null,HONGKONG,GIA 2417444811 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2417444811.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6117574.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6117574.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6117574.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/6117574.png,,NON,,,,null,1.01,0,-23.0,4851.0,4899.51
MKAV,6116506,ROUND,1.01,J,VVS1,6300.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.33,6.38,62.9,58.0,4.0,null,GIA,null,null,6.33*6.38-4.00,MED TO STK,null,null,35.5,15.0,41.2,43.5,Pinpoint  Feather,6412444231,null,HONGKONG,GIA 6412444231 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6412444231.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6116506.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6116506.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6116506.jpg,,,,NON,,,,null,1.01,0,-24.0,4788.0,4835.88
MKAV,1155036,ROUND,1.0,J,VVS1,6300.0,GD,VG,GD,NON,NO,NB,NO,EC0,5.95,6.09,67.5,59.0,4.06,null,GIA,null,NO,5.95*6.09-4.06,VTK,null,null,39.5,17.5,40.6,43.0,Feather  Natural,3405450583,null,MUMBAI,GIA 3405450583 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1155036.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/3405450583.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1155036.html,,,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1155036.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1155036.jpg,,,NO,NON,BOTSWANA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1155036.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1155036.png,1.62,1.0,0,-47.7143,3294.0,3294.0
MKAV,1284620,ROUND,1.0,J,VVS1,6300.0,PR,EX,GD,NON,NO,NB,NO,EC0,5.85,6.0,71.7,60.0,4.25,null,GIA,null,NO,5.85*6.00-4.25,THK TO ETK,null,null,41.5,18.5,42.4,45.5,Cloud  Pinpoint  Feather,5406629182,null,MUMBAI,GIA 5406629182 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1284620.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/5406629182.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1284620.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1284620.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1284620.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1284620.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1284620.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1284620.png,NO,NON,RUSSIA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1284620.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1284620.png,1.6,1.0,0,-58.3651,2623.0,2623.0
MKAV,1839572,ROUND,1.14,K,VVS1,5200.0,EX,EX,EX,NON,NO,MIX-T,NO,EC0,6.75,6.79,59.6,59.0,4.04,null,GIA,null,NO,6.75*6.79-4.04,MED TO STK,null,null,34.0,13.5,40.6,42.5,Pinpoint,6392201194,Surface graining is not shown.,MUMBAI,GIA 6392201194 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1839572.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6392201194.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1839572.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1839572.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1839572.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1839572.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1839572.jpg,,,NO,NON,RUSSIA,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1839572.png,2.46,1.14,0,-38.4616,3200.0,3648.0
MKAV,1685500,ROUND,1.02,K,VVS1,5200.0,EX,EX,EX,NON,NO,NB,NO,EC0,6.43,6.49,61.6,60.5,3.99,null,IGI,null,NO,6.43*6.49-3.99,MED TO STK,null,null,32.8,13.0,41.9,44.5,,496110187,N/A,MUMBAI,IGI 496110187,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1685500.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/496110187.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1685500.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1685500.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1685500.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1685500.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1685500.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1685500.png,NO,PTD,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1685500.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1685500.png,1.79,1.02,0,-44.1924,2902.0,2960.04
MKAV,1816237,ROUND,1.01,K,VVS1,5200.0,VG,VG,VG,FNT,NO,NB,NO,EC0,6.18,6.24,64.8,58.0,4.02,null,GIA,null,NO,6.18*6.24-4.02,STK TO THK,null,null,38.0,16.5,40.4,42.5,Feather  Natural,2223088028,null,MUMBAI,GIA 2223088028 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1816237.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2223088028.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1816237.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1816237.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1816237.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1816237.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1816237.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1816237.png,NO,NON,,,,1.74,1.01,0,-38.4616,3200.0,3232.0
