STATUS,PACKETCODE,SHAPE,CRTWT,COL,CLR,rapaport,CUT,POL,SYM,FLOURESENCE,NATTS,COL-SHADE,MILKY,eye_clean,DIA_MN,DIA_MX,DPL,TBL,HT,LW,LAB,type2a_name,heart_and_arrow,measurement,GIRDLE,LN,WD,CA,CH,PA,PD,KTSVIEW,CERT_NO,COMMENT,LOC,INS,ARRIMG,CERTIMG,VIDEOS,VIDEOS_MP4,ASSET_PATH,HRTIMG,DIAMONDIMG,TYPE2A_PATH,PLOTIMG,EFCM,Culet,Origin,ROUGH_PHOTO_PATH,ROUGH_PLAN_PATH,Process Carat,final_carat,is_fancy,final_discount,RTE,final_amount
MKAV,1435961,ROUND,2.01,D,VS1,22000.0,VG,EX,VG,MED,NO,NB,NO,EC0,7.75,7.86,64.6,58.0,5.04,null,GIA,null,NO,7.75*7.86-5.04,STK TO THK,null,null,38.0,16.5,40.4,42.5,Crystal  Feather  Pinpoint  Needle,5406578930,Additional pinpoints are not shown.,MUMBAI,GIA 5406578930 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1435961.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/5406578930.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1435961.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1435961.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1435961.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1435961.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1435961.jpg,,,NO,0.24,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1435961.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1435961.png,3.45,2.01,0,-56.0,9680.0,19456.8
MKAV,1347650,ROUND,2.0,D,VS1,22000.0,EX,EX,EX,STG,YES,NB,NO,EC0,7.93,7.99,63.7,58.0,5.07,null,GIA,null,NO,7.93*7.99-5.07,MED TO STK,null,null,35.0,15.0,41.6,44.5,Crystal  Pinpoint  Needle,7408662140,Additional pinpoints are not shown.,MUMBAI,GIA 7408662140 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1347650.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/7408662140.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1347650.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1347650.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1347650.jpg,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1347650.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1347650.png,NO,0.21,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1347650.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1347650.png,3.48,2.0,0,-53.0,10340.0,20680.0
MKAV,4110073,ROUND,2.0,D,VS1,22000.0,EX,EX,VG,MED,NO,NB,NO,EC0,7.9,8.02,63.9,56.0,5.09,null,GIA,null,null,7.90*8.02-5.09,MED TO STK,null,null,36.0,16.5,41.2,44.0,Crystal  Feather  Needle  Pinpoint  Indented Natural  Natural,7401083134,Additional pinpoints  clouds and surface graining are not shown.,HONGKONG,GIA 7401083134 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/7401083134.jpg,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/4110073.mp4,,,,,,,null,,,,null,2.0,0,-54.0,10120.0,20240.0
MKAV,1266932,ROUND,2.0,D,VS1,22000.0,VG,VG,VG,FNT,NO,NB,NO,EC0,7.73,7.85,64.7,57.0,5.04,null,GIA,null,NO,7.73*7.85-5.04,MED TO THK,null,null,38.0,17.0,40.0,42.0,Crystal  Needle  Pinpoint  Cloud  Indented Natural  Natural,2396379885,Additional pinpoints  additional clouds and surface graining are not shown.,MUMBAI,GIA 2396379885 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2396379885.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1266932.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1266932.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1266932.jpg,,,NO,0.27,RUSSIA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1266932.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1266932.png,3.13,2.0,0,-50.0,11000.0,22000.0
MKAV,3370,ROUND,2.12,E,VS1,20500.0,EX,EX,EX,NON,NO,NB,NO,EC0,8.14,8.19,62.6,56.0,5.11,null,GIA,null,null,8.14*8.19-5.11,THN TO STK,null,null,36.5,16.5,40.6,42.5,Crystal  Feather  Cloud  Pinpoint,6381982627,null,HONGKONG,GIA 6381982627,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6381982627.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/3370.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/3370.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/3370.jpg,,,,null,,,,null,2.12,0,-27.4976,14863.0,31509.56
MKAV,1898411,ROUND,2.08,E,VS1,20500.0,EX,EX,EX,NON,YT,NB,NO,EC0,8.13,8.18,61.6,59.0,5.03,null,GIA,null,NO,8.13*8.18-5.03,STK,null,null,34.0,13.5,41.2,43.5,Crystal  Needle,2215984755,Clouds  pinpoints and surface graining are not shown.,MUMBAI,GIA 2215984755 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1898411.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2215984755.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1898411.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1898411.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1898411.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1898411.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1898411.jpg,,,NO,0.35,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1898411.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1898411.png,3.7,2.08,0,-29.4976,14453.0,30062.24
MKAV,3500,ROUND,2.02,E,VS1,20500.0,EX,EX,EX,NON,YT,NB,NO,EC0,8.04,8.08,62.4,58.0,5.03,null,GIA,null,null,8.04*8.08-5.03,STK,null,null,33.5,14.0,41.6,44.0,Crystal  Feather  Needle,1216837128,Pinpoints are not shown.,HONGKONG,GIA 1216837128,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1216837128.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/3500.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/3500.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/3500.jpg,,,,null,,,,null,2.02,0,-27.0,14965.0,30229.3
MKAV,1123033,ROUND,2.0,E,VS1,20500.0,VG,EX,VG,NON,NO,NB,NO,EC0,7.72,7.83,65.0,58.0,5.05,null,GIA,null,NO,7.72*7.83-5.05,THN TO THK,null,null,38.0,16.5,40.4,42.5,Feather  Indented Natural  Needle  Pinpoint  Natural,5211984855,Additional pinpoints are not shown. Clouds are not shown.,MUMBAI,GIA 5211984855 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1123033.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/5211984855.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1123033.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1123033.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1123033.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1123033.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1123033.jpg,,,NO,0.23,BOTSWANA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1123033.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1123033.png,3.48,2.0,0,-42.4976,11788.0,23576.0
MKAV,1426816,ROUND,2.7,F,VS1,19000.0,EX,EX,EX,FNT,YT,NB,NO,EC0,8.82,8.9,61.6,58.0,5.46,null,GIA,null,NO,8.82*8.90-5.46,STK,null,null,35.0,14.5,40.6,43.0,Crystal  Cloud  Needle,1403683274,Additional clouds are not shown. Pinpoints are not shown.,MUMBAI,GIA 1403683274 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1426816.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1403683274.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1426816.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1426816.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1426816.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1426816.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1426816.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1426816.png,NO,0.22,DTC,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1426816.jpg,,4.09,2.7,0,-23.0,14630.0,39501.0
MKAV,1443050,ROUND,2.03,F,VS1,19000.0,EX,EX,EX,NON,YT,NB,NO,EC0,8.06,8.14,61.4,59.0,4.97,null,GIA,null,YES,8.06*8.14-4.97,MED TO STK,null,null,34.5,14.5,40.8,43.0,Crystal  Cloud  Needle,2211984876,Additional clouds are not shown. Pinpoints are not shown.,MUMBAI,GIA 2211984876 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1443050.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2211984876.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1443050.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1443050.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1443050.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1443050.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1443050.jpg,,,NO,0.24,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1443050.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1443050.png,3.42,2.03,0,-25.0,14250.0,28927.5
MKAV,1956221,ROUND,2.03,F,VS1,19000.0,EX,EX,EX,NON,YT,NB,NO,EC0,8.04,8.11,61.9,58.0,5.0,null,GIA,null,NO,8.04*8.11-5.00,STK,null,null,35.0,15.0,40.8,43.0,Feather  Needle,6401099131,Clouds are not shown. Pinpoints are not shown.,MUMBAI,GIA 6401099131 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1956221.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6401099131.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1956221.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1956221.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1956221.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1956221.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1956221.jpg,,,NO,0.4,BOTSWANA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1956221.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1956221.png,3.42,2.03,0,-25.0,14250.0,28927.5
MKAV,1737561,ROUND,2.01,G,VS1,17000.0,EX,EX,EX,NON,YT,NB,NO,EC0,8.0,8.06,62.1,58.0,4.99,null,GIA,null,NO,8.00*8.06-4.99,STK,null,null,34.5,14.5,41.2,43.5,Crystal  Cloud,2406247979,Additional clouds are not shown.,MUMBAI,GIA 2406247979 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1737561.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2406247979.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1737561.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1737561.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1737561.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1737561.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1737561.jpg,,,NO,0.34,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1737561.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1737561.png,3.19,2.01,0,-25.0,12750.0,25627.5
MKAV,49494,ROUND,2.01,G,VS1,17000.0,EX,EX,EX,NON,null,NONE,NO,null,null,null,63.0,56.0,5.06,null,HRD,null,null,8.01 - 8.05 mm x 5.06 mm,MED,8.01,8.05,36.3,16.0,40.9,43.5,,210000071207,null,BELGIUM,null,,,,,,,,,,,null,,,,null,2.01,0,-43.0,9690.0,19476.9
MKAV,1655125,ROUND,2.01,G,VS1,17000.0,GD,EX,GD,NON,NO,NB,NO,EC0,7.61,7.79,66.7,56.0,5.13,null,GIA,null,NO,7.61*7.79-5.13,STK TO VTK,null,null,39.5,18.5,40.2,42.5,Cloud  Feather  Pinpoint  Indented Natural  Natural,5403149132,Additional clouds are not shown.,MUMBAI,GIA 5403149132 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1655125.jpg,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1655125.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1655125.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1655125.jpg,,,NO,0.24,,,,3.12,2.01,0,-48.0,8840.0,17768.4
MKAV,4110069,ROUND,2.01,G,VS1,17000.0,VG,EX,VG,NON,NO,NB,NO,EC0,7.85,7.92,64.7,57.0,5.1,null,GIA,null,null,7.85*7.92-5.10,STK TO THK,null,null,37.0,16.0,41.2,44.0,Cloud  Feather  Needle,2407083085,Additional clouds  pinpoints and surface graining are not shown.,HONGKONG,GIA 2407083085 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2407083085.jpg,,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/4110069.mp4,,,,,,,null,,,,null,2.01,0,-37.0,10710.0,21527.1
MKAV,1378509,ROUND,2.0,G,VS1,17000.0,EX,EX,EX,STG,NO,NB,NO,EC0,7.95,8.02,62.7,61.0,5.01,null,GIA,null,NO,7.95*8.02-5.01,STK,null,null,34.5,13.5,41.6,44.5,Feather,6401618279,null,MUMBAI,GIA 6401618279 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1378509.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6401618279.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1378509.html,,https://d1wzmxdlubs910.cloudfront.net/ASSET/1378509.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1378509.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1378509.jpg,,,NO,0.22,RUSSIA,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1378509.png,3.66,2.0,0,-43.0,9690.0,19380.0
MKAV,50247,ROUND,2.73,H,VS1,15000.0,EX,EX,EX,NON,null,NONE,NO,null,null,null,62.6,57.0,5.56,null,HRD,null,null,8.86 - 8.90 mm x 5.56 mm,MED,8.86,8.9,36.1,15.5,40.7,43.0,,210000126178,null,BELGIUM,null,,,,,,,,,,,null,,,,null,2.73,0,-30.0,10500.0,28665.0
MKAV,6115185,ROUND,2.7,H,VS1,15000.0,EX,EX,EX,NON,YT,NB,NO,EC0,8.97,9.0,60.8,59.0,5.47,null,GIA,null,null,8.97*9.00-5.47,STK,null,null,31.5,12.5,41.6,44.0,Crystal  Needle  Feather  Cloud,1399865287,Pinpoints are not shown.,HONGKONG,GIA 1399865287 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6115185.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1399865287.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6115185.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6115185.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6115185.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6115185.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6115185.jpg,,,,null,NAMIBIA,,,null,2.7,0,-13.0,13050.0,35235.0
MKAV,49974,ROUND,2.55,H,VS1,15000.0,EX,EX,EX,MED,null,NONE,NO,null,null,null,61.8,58.0,5.39,null,HRD,null,null,8.70 - 8.74 mm x 5.39 mm,MED,8.7,8.74,36.0,15.0,40.6,43.0,,210000111445,null,BELGIUM,null,,,,,,,,,,,null,,,,null,2.55,0,-44.0,8400.0,21420.0
MKAV,1674329,ROUND,2.35,H,VS1,15000.0,EX,EX,EX,NON,YT,NB,NO,EC0,8.41,8.48,61.9,59.0,5.23,null,GIA,null,NO,8.41*8.48-5.23,MED TO STK,null,null,35.5,15.0,40.6,43.0,Cloud  Crystal,2407046723,Additional clouds are not shown. Pinpoints are not shown.,MUMBAI,GIA 2407046723 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1674329.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2407046723.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1674329.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1674329.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1674329.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1674329.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1674329.jpg,,,NO,0.21,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1674329.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1674329.png,3.4,2.35,0,-23.5,11475.0,26966.25
MKAV,1731946,ROUND,2.01,H,VS1,15000.0,GD,EX,GD,MED,NO,LB,NO,EC0,7.58,7.71,66.8,55.0,5.11,null,GIA,null,NO,7.58*7.71-5.11,THK TO VTK,null,null,40.0,19.0,39.2,40.5,Needle  Pinpoint,1409329946,Additional pinpoints are not shown. Internal graining is not shown.,MUMBAI,GIA 1409329946 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1731946.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1409329946.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1731946.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1731946.mp4,,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1731946.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1731946.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1731946.png,NO,0.39,CANADA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1731946.jpg,,4.3,2.01,0,-56.0,6600.0,13266.0
MKAV,1304172,ROUND,2.01,H,VS1,15000.0,GD,EX,GD,MED,NO,NB,NO,EC0,7.55,7.7,67.0,60.0,5.11,null,GIA,null,NO,7.55*7.70-5.11,VTK,null,null,40.0,17.0,40.6,43.0,Feather  Needle,1405365916,null,MUMBAI,GIA 1405365916 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1304172.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1405365916.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1304172.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1304172.mp4,,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1304172.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1304172.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/1304172.png,NO,0.34,CANADA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1304172.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1304172.png,3.81,2.01,0,-53.0,7050.0,14170.5
MKAV,50572,ROUND,2.01,I,VS1,12300.0,VG,EX,VG,FNT,NO,NONE,NO,null,null,null,64.5,56.0,5.08,null,GIA,null,null,7.80*7.94-5.08,null,7.8,7.94,35.0,16.0,40.8,43.5,FEATHER,5396450927,null,BELGIUM,GIA 5396450927,,,,,,,,,,,null,,,,null,2.01,0,-36.0,7872.0,15822.72
MKAV,6093050,ROUND,2.01,I,VS1,12300.0,VG,EX,VG,FNT,NO,NB,NO,EC0,7.8,7.94,64.5,56.0,5.08,null,GIA,null,null,7.80*7.94-5.08,THK,null,null,35.0,16.0,40.8,43.5,Feather,5396450927,null,HONGKONG,GIA 5396450927 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/5396450927.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6093050.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6093050.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6093050.jpg,,,,null,NAMIBIA,,,null,2.01,0,-39.496,7442.0,14958.42
MKAV,2019911,ROUND,2.01,I,VS1,12300.0,EX,EX,EX,NON,YT,NB,NO,EC0,8.01,8.07,61.8,61.0,4.97,null,GIA,null,NO,8.01*8.07-4.97,MED TO STK,null,null,34.5,13.5,41.4,44.0,Crystal  Cloud,1216858563,null,MUMBAI,GIA 1216858563,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/1216858563.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/2019911.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/2019911.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/2019911.jpg,,https://d1wzmxdlubs910.cloudfront.net/PLOTIMG/2019911.png,,null,,,,null,2.01,0,-26.0,9102.0,18295.02
MKAV,1417345,ROUND,2.01,I,VS1,12300.0,EX,EX,EX,NON,YT1,NB,NO,EC0,7.96,8.02,62.6,58.0,5.0,null,GIA,null,NO,7.96*8.02-5.00,STK,null,null,36.0,15.5,40.8,43.0,Crystal  Cloud,3405265030,Additional clouds are not shown. Pinpoints are not shown.,MUMBAI,GIA 3405265030 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1417345.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/3405265030.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1417345.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1417345.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1417345.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1417345.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1417345.jpg,,,NO,0.22,,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1417345.jpg,,2.99,2.01,0,-27.496,8918.0,17925.18
MKAV,1244875,ROUND,2.01,I,VS1,12300.0,EX,EX,EX,NON,YT,NB,NO,EC0,7.97,8.04,62.4,62.0,4.99,null,GIA,null,NO,7.97*8.04-4.99,STK,null,null,34.0,13.0,41.8,44.5,Feather  Needle  Cloud  Pinpoint,7401059742,Additional pinpoints are not shown.,MUMBAI,GIA 7401059742 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1244875.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/7401059742.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1244875.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/1244875.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/1244875.jpg,,,,,NO,0.23,ANGOLA,,,3.55,2.01,0,-26.0,9102.0,18295.02
MKAV,6114451,ROUND,2.01,I,VS1,12300.0,EX,EX,EX,NON,YT,NB,NO,EC0,8.09,8.14,61.5,59.0,4.99,null,GIA,null,null,8.09*8.14-4.99,MED TO STK,null,null,33.5,13.5,41.6,44.0,Crystal  Feather  Needle,2407199172,Clouds  pinpoints and surface graining are not shown.,HONGKONG,GIA 2407199172 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6114451.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2407199172.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6114451.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6114451.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6114451.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6114451.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6114451.jpg,,,,null,,,,null,2.01,0,-25.496,9164.0,18419.64
MKAV,6115081,ROUND,2.01,K,VS1,7900.0,EX,EX,EX,NON,NO,NB,NO,EC0,7.99,8.06,62.8,56.0,5.03,null,GIA,null,null,7.99*8.06-5.03,STK,null,null,35.0,15.5,41.0,43.5,Cloud  Needle,2407212612,Pinpoints are not shown. Surface graining is not shown.,HONGKONG,GIA 2407212612 ,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/6115081.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/2407212612.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6115081.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6115081.mp4,https://d1wzmxdlubs910.cloudfront.net/ASSET/6115081.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/6115081.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6115081.jpg,,,,null,,,,null,2.01,0,-25.4937,5886.0,11830.86
MKAV,6093151,ROUND,2.01,K,VS1,7900.0,VG,EX,VG,NON,YES,NB,NO,EC0,7.79,7.88,64.9,57.0,5.08,null,GIA,null,null,7.79*7.88-5.08,THK,null,null,38.0,17.0,40.6,43.0,Feather  Natural,6392450148,Surface graining is not shown.,HONGKONG,GIA 6392450148 ,,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/6392450148.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/6093151.html,https://d1wzmxdlubs910.cloudfront.net/VIDEOS_MP4/6093151.mp4,,,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/6093151.jpg,,,,null,NAMIBIA,,,null,2.01,0,-35.4937,5096.0,10242.96
MKAV,1473553,ROUND,2.27,L,VS1,6400.0,EX,EX,EX,NON,YT,NB,NO,EC0,8.33,8.41,62.1,60.5,5.2,null,IGI,null,NO,8.33*8.41-5.20,MED TO STK,null,null,34.6,13.5,41.4,44.0,,488133875,N/A,MUMBAI,IGI 488133875,https://d1wzmxdlubs910.cloudfront.net/ARRIMG/1473553.jpg,https://d1wzmxdlubs910.cloudfront.net/CERTIMG/488133875.jpg,https://d1wzmxdlubs910.cloudfront.net/VIDEOS/1473553.html,,https://d1wzmxdlubs910.cloudfront.net/ASSET/1473553.jpg,https://d1wzmxdlubs910.cloudfront.net/HRTIMG/1473553.jpg,https://d1wzmxdlubs910.cloudfront.net/DIAMONDIMG/1473553.jpg,,,NO,0.33,ANGOLA,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PHOTO/1473553.jpg,https://d1wzmxdlubs910.cloudfront.net/ROUGH_PLANNING/1473553.png,4.04,2.27,0,-42.0,3712.0,8426.24
